x,y,z,labels
-3.904643774,-12.099098206,2.569576979,walking
-2.504035711,-7.993042469,2.160168409,walking
-3.442562819,-11.316194534,3.340509892,walking
-2.674024105,-7.736862659,1.200093627,walking
-2.113780737,-8.653841972,1.29825592,walking
-2.113780737,-8.653841972,1.29825592,walking
-0.892737985,-13.262680054,-0.214879602,walking
2.691381931,-12.027272224,-1.4502877,walking
2.691381931,-12.027272224,-1.4502877,walking
2.607584953,-10.451887131,0.465073675,walking
-2.6931777,-11.498153687,-2.984971046,walking
-2.6931777,-11.498153687,-2.984971046,walking
-0.629375756,-4.305971622,1.753154159,walking
-0.629375756,-4.305971622,1.753154159,walking
-2.681206703,-6.795941353,1.925536752,walking
-2.681206703,-6.795941353,1.925536752,walking
1.166275501,-10.068815231,-4.045602322,walking
1.166275501,-10.068815231,-4.045602322,walking
-3.404255629,-10.84932518,-2.209249735,walking
0.05057751,-8.184578896,3.450643301,walking
-0.014065935,-8.139088631,0.888847411,walking
-0.191236854,-8.107964516,-0.346560687,walking
-1.225531936,-10.059238434,1.602319479,walking
1.436820269,-11.459846497,-1.854907751,walking
1.436820269,-11.459846497,-1.854907751,walking
3.268384695,-16.413450241,-0.329801291,walking
-1.086668253,-12.139800072,3.845686436,walking
3.816656828,-12.721590996,-0.236427411,walking
3.816656828,-12.721590996,-0.236427411,walking
-3.497629404,-8.965087891,1.652597666,walking
3.134309292,-11.435904503,1.621473074,walking
2.633921146,-9.759963036,1.937507749,walking
6.739976883,-13.083115578,-3.121440411,walking
-1.560720205,-12.158953667,-0.526125848,walking
-1.199195743,-10.988188744,2.569576979,walking
-2.295740128,-6.446388245,0.735618472,walking
-2.295740128,-6.446388245,0.735618472,walking
0.536600471,-19.279308319,-17.228076935,walking
0.536600471,-19.279308319,-17.228076935,walking
-6.849511623,-11.050437927,3.986944437,walking
-6.849511623,-11.050437927,3.986944437,walking
-3.114557028,-5.859808445,0.144250646,walking
-2.044348955,-10.370484352,-5.587468147,walking
-2.044348955,-10.370484352,-5.587468147,walking
3.36415267,-10.839748383,0.44592008,walking
3.613149643,-11.883620262,-0.231639013,walking
3.9220016,-11.038467407,-1.184531331,walking
0.122403562,-13.772644997,2.464232206,walking
-0.964564025,-8.344989777,-1.799841166,walking
-0.971746624,-4.657919407,1.769913554,walking
-2.398690939,-7.77277565,-0.013766659,walking
-2.398690939,-7.77277565,-0.013766659,walking
-4.864718437,-9.668983459,-1.256357312,walking
0.246902049,-9.022548676,3.769072056,walking
1.051353812,-10.04726696,1.245583415,walking
0.658704758,-9.989806175,-0.641047478,walking
0.658704758,-9.989806175,-0.641047478,walking
-1.28059864,-11.90516758,-1.615487576,walking
-0.543184519,-11.206061363,-0.315436065,walking
-0.543184519,-11.206061363,-0.315436065,walking
4.233247757,-12.352883339,2.718017578,walking
4.233247757,-12.352883339,2.718017578,walking
1.898901224,-9.022548676,4.98772049,walking
-1.053149462,-8.119935036,2.722805977,walking
-3.832817554,-7.25083971,1.173757434,walking
-3.832817554,-7.25083971,1.173757434,walking
5.74638319,-16.274585724,-3.617040157,walking
5.74638319,-16.274585724,-3.617040157,walking
-3.03076005,-12.151770592,3.517680883,walking
-3.03076005,-12.151770592,3.517680883,walking
-2.80570507,-8.56046772,1.130661726,walking
-2.80570507,-8.56046772,1.130661726,walking
-0.598251164,-9.252392769,0.857722759,walking
-2.018012762,-9.419986725,-1.395220995,walking
-1.529595613,-11.895590782,-6.545148849,walking
-1.529595613,-11.895590782,-6.545148849,walking
6.213252544,-14.933833122,-12.202647209,walking
1.02262342,-15.611392021,5.172074318,walking
1.166275501,-8.826224327,-3.068768024,walking
-0.641346753,-5.797559261,3.38599968,walking
-0.641346753,-16.073472977,-13.675081253,walking
-3.547907591,-14.90510273,5.524022102,walking
1.810315728,-8.486248016,2.018910646,walking
1.810315728,-8.486248016,2.018910646,walking
3.196558475,-10.945093155,1.518522382,walking
-0.98371762,-7.849390507,1.573589087,walking
-0.823306084,-8.672995567,1.82258606,walking
-0.823306084,-8.672995567,1.82258606,walking
-0.679654002,-7.775169849,-0.322618693,walking
-0.679654002,-7.775169849,-0.322618693,walking
-3.423409224,-5.191826344,2.349310398,walking
-3.423409224,-5.191826344,2.349310398,walking
6.438307762,-20.885818481,-9.791686058,walking
6.438307762,-20.885818481,-9.791686058,walking
-3.167229652,-10.15021801,3.218405724,walking
-3.10737443,-6.451176643,0.431554854,walking
-0.569520712,-9.556455612,1.944690347,walking
-1.180042148,-10.775104523,1.683722377,walking
-0.184054255,-9.357737541,1.030105233,walking
-0.184054255,-9.357737541,1.030105233,walking
-0.406715006,-11.536460876,-7.598597527,walking
3.447949648,-14.895525932,1.056441545,walking
-2.085050344,-15.221137047,4.879981518,walking
-2.085050344,-15.221137047,4.879981518,walking
-3.634099007,-7.595604897,-0.528520048,walking
-3.634099007,-7.595604897,-0.528520048,walking
-0.897526383,-3.434482336,1.592742682,walking
-0.897526383,-3.434482336,1.592742682,walking
0.318728089,-12.644976616,-4.268262863,walking
0.318728089,-12.644976616,-4.268262863,walking
-4.821622849,-4.715380192,-2.094327927,walking
-4.821622849,-4.715380192,-2.094327927,walking
0.584484518,-8.155848503,-0.277128845,walking
0.584484518,-8.155848503,-0.277128845,walking
-3.002029657,-14.165294647,5.425859451,walking
-0.052373163,-7.770381451,0.943913996,walking
0.843058288,-10.921151161,1.609502077,walking
3.603572845,-10.686519623,1.425148606,walking
4.738424301,-9.501389503,-0.360925913,walking
-0.413897634,-13.45661068,-11.996746063,walking
-0.413897634,-13.45661068,-11.996746063,walking
-5.791274548,-16.772579193,3.747524261,walking
-5.791274548,-16.772579193,3.747524261,walking
-1.455375314,-4.83509016,0.761954665,walking
-1.455375314,-4.83509016,0.761954665,walking
-2.484882116,-4.159925461,3.057994127,walking
-2.484882116,-4.159925461,3.057994127,walking
7.692869186,-18.503587723,-11.259331703,walking
7.692869186,-18.503587723,-11.259331703,walking
-5.752967358,-12.52766037,4.71957016,walking
-5.752967358,-12.52766037,4.71957016,walking
-2.276586533,-6.376956463,0.536899745,walking
-2.276586533,-6.376956463,0.536899745,walking
-0.155323833,-8.052897453,0.431554854,walking
-0.155323833,-8.052897453,0.431554854,walking
1.221342087,-10.109517097,1.508945584,walking
0.510264218,-10.595540047,1.386841297,walking
4.118326187,-10.545261383,-4.964975834,walking
3.033752918,-12.771868706,0.934337199,walking
-3.562272787,-14.519636154,3.814561844,walking
-3.562272787,-14.519636154,3.814561844,walking
-5.094562054,-5.910087109,-0.427963555,walking
-5.094562054,-5.910087109,-0.427963555,walking
0.656310558,-5.658695698,1.714846969,walking
0.191835418,-4.985925198,1.530493379,walking
-2.008435965,-11.258733749,-7.859565735,walking
-3.576637983,-2.206256866,2.828150749,walking
-3.576637983,-2.206256866,2.828150749,walking
-1.417068124,-6.453570843,-0.844554663,walking
-1.417068124,-6.453570843,-0.844554663,walking
0.843058288,-12.59230423,4.056376457,walking
0.843058288,-12.59230423,4.056376457,walking
0.653916359,-10.633847237,1.978209138,walking
2.004245996,-10.511742592,2.375646591,walking
1.520617366,-10.293869972,1.935113549,walking
3.512593269,-11.093533516,-1.696890473,walking
3.512593269,-11.093533516,-1.696890473,walking
-2.489670515,-17.196353912,3.816956043,walking
-1.613392711,-4.193444252,2.52648139,walking
-1.613392711,-4.193444252,2.52648139,walking
3.823839426,-17.083826065,-11.398195267,walking
-5.18314743,-7.428010941,0.139462247,walking
-0.272639722,-7.123947144,1.508945584,walking
-0.272639722,-7.123947144,1.508945584,walking
0.653916359,-9.472659111,0.584783792,walking
0.653916359,-9.472659111,0.584783792,walking
0.79756844,-9.738415718,-0.018555064,walking
0.79756844,-9.738415718,-0.018555064,walking
1.187823296,-12.601881027,-1.728015065,walking
3.072060108,-10.480617523,-0.624288082,walking
3.072060108,-10.480617523,-0.624288082,walking
0.438438177,-12.570755959,-2.429516077,walking
0.438438177,-12.570755959,-2.429516077,walking
-2.951751471,-10.415974617,2.74914217,walking
-0.03321955,-8.517372131,-1.309029818,walking
-1.582268,-5.246892929,1.628655672,walking
-3.241449833,-4.885368347,1.892017841,walking
3.986645222,-10.617087364,-5.592256546,walking
3.986645222,-10.617087364,-5.592256546,walking
-2.190395355,-5.479130745,2.021304846,walking
-2.190395355,-5.479130745,2.021304846,walking
-0.895132184,-10.672154427,1.042076349,walking
1.075295806,-9.728838921,0.285508543,walking
-0.456993252,-8.155848503,0.500986695,walking
-1.168071151,-9.762357712,1.109113932,walking
-1.376366735,-10.372879028,1.3748703,walking
-1.376366735,-10.372879028,1.3748703,walking
0.579696059,-10.346542358,-0.861314058,walking
3.081636906,-12.747926712,-2.003348351,walking
-1.441010118,-12.917915344,-0.799064815,walking
-1.441010118,-12.917915344,-0.799064815,walking
-3.421015024,-7.863755703,-2.046443939,walking
-3.421015024,-7.863755703,-2.046443939,walking
-1.555931807,-5.675455093,1.475426793,walking
-1.555931807,-5.675455093,1.475426793,walking
-1.120187163,-6.678625584,-1.184531331,walking
-1.120187163,-6.678625584,-1.184531331,walking
-1.285387039,-12.781445503,-6.79654026,walking
-4.100968361,-8.306682587,-5.611410141,walking
-3.907037973,-9.910798073,5.014056683,walking
-0.705990255,-11.660959244,2.904765129,walking
-0.705990255,-11.660959244,2.904765129,walking
0.062548518,-9.185355186,1.650203466,walking
1.104026318,-9.355342865,0.053270988,walking
1.104026318,-9.355342865,0.053270988,walking
3.462314844,-11.66335392,-0.916380703,walking
0.256478846,-14.64892292,-9.590573311,walking
0.256478846,-14.64892292,-9.590573311,walking
-7.644386768,-11.71363163,4.750694752,walking
-7.644386768,-11.71363163,4.750694752,walking
-1.28299284,-5.084087372,-1.407191992,walking
-1.520018816,-5.452794552,0.675763428,walking
-1.520018816,-5.452794552,0.675763428,walking
-0.691624999,-10.664971352,3.639785051,walking
-0.691624999,-10.664971352,3.639785051,walking
0.232536837,-8.708909035,-4.4190979,walking
-0.344465762,-9.8940382,-0.310647666,walking
0.048183311,-9.858125687,-0.140659347,walking
1.496675372,-12.34809494,0.919972003,walking
3.131915092,-16.140510559,-5.082291603,walking
2.325069189,-12.618639946,-10.349534988,walking
-2.645293713,-13.842077255,3.79061985,walking
-2.829647064,-6.338648796,0.151433259,walking
-1.630152106,-5.175066948,2.753930569,walking
1.80313313,-17.354370117,-15.090054512,walking
-8.886977196,-13.16212368,2.00693965,walking
-8.886977196,-13.16212368,2.00693965,walking
0.661098957,-11.055226326,5.437830448,walking
0.170287594,-10.131064415,-1.632246971,walking
1.039382815,-9.039308548,-0.74399817,walking
1.039382815,-9.039308548,-0.74399817,walking
-0.579097509,-10.717643738,-0.267552048,walking
1.527799964,-12.175712585,-0.602740288,walking
1.527799964,-12.175712585,-0.602740288,walking
1.216553688,-14.162899971,-7.538742542,walking
-5.247790813,-11.814188004,2.617460966,walking
-5.247790813,-11.814188004,2.617460966,walking
-1.539172411,-4.882974148,1.391629696,walking
-1.539172411,-4.882974148,1.391629696,walking
-1.816899776,-5.61320591,1.824980259,walking
-1.816899776,-5.61320591,1.824980259,walking
-2.827252865,-6.144718647,-6.095038891,walking
-2.827252865,-6.144718647,-6.095038891,walking
-1.828870773,-9.601945877,1.425148606,walking
-1.828870773,-9.601945877,1.425148606,walking
0.946008921,-15.879542351,3.958214045,walking
0.946008921,-15.879542351,3.958214045,walking
-0.64852941,-8.876502991,0.972644448,walking
-0.751480043,-9.712079048,1.125873327,walking
0.098461546,-9.822212219,0.807444513,walking
1.939602613,-11.49575901,-1.457470298,walking
1.233313203,-9.906009674,-2.64020586,walking
1.233313203,-9.906009674,-2.64020586,walking
-1.807322979,-12.314576149,-4.816535473,walking
-2.946963072,-11.615469933,0.086789809,walking
-3.200748444,-10.511742592,0.017357962,walking
-0.042796355,-5.570110321,0.426766455,walking
-0.042796355,-5.570110321,0.426766455,walking
-1.948580861,-5.917269707,0.591966391,walking
-1.948580861,-5.917269707,0.591966391,walking
0.929249525,-12.367248535,-7.821258545,walking
0.929249525,-12.367248535,-7.821258545,walking
-6.720224857,-8.826224327,-1.481412292,walking
-1.323694229,-8.503006935,2.835333347,walking
-1.323694229,-8.503006935,2.835333347,walking
-0.823306084,-8.526948929,-0.619499683,walking
0.615609109,-9.168595314,0.828992367,walking
0.615609109,-9.168595314,0.828992367,walking
2.894889116,-11.210849762,-0.842160463,walking
2.894889116,-11.210849762,-0.842160463,walking
1.204582691,-12.106281281,-5.69281292,walking
-0.98611182,-13.894749641,3.558382273,walking
1.345840573,-7.554903507,0.876876354,walking
1.345840573,-7.554903507,0.876876354,walking
