x,y,z,labels
-0.219967276,-9.769539833,0.280720145,still
-0.219967276,-9.769539833,0.280720145,still
-0.131381825,-9.712079048,0.429160655,still
-0.131381825,-9.738415718,0.213682503,still
-0.148141235,-9.745597839,0.314238966,still
-0.207996279,-9.733627319,0.369305611,still
-0.176871657,-9.800664902,0.489015698,still
-0.126593411,-9.815030098,0.273537546,still
-0.184054255,-9.764751434,0.474650472,still
-0.181660056,-9.731232643,0.541688144,still
-0.181660056,-9.731232643,0.541688144,still
-0.176871657,-9.779116631,0.486621499,still
-0.148141235,-9.788693428,0.512957692,still
-0.131381825,-9.747992516,0.4842273,still
-0.131381825,-9.747992516,0.4842273,still
-0.114622407,-9.738415718,0.568024337,still
-0.107439801,-9.769539833,0.627879381,still
-0.011671733,-9.771934509,0.625485182,still
-0.002094927,-9.731232643,0.694917023,still
-0.095468789,-9.752780914,0.723647475,still
-0.117016606,-9.752780914,0.723647475,still
-0.059555769,-9.759963036,0.74280107,still
-0.145747036,-9.726444244,0.754772067,still
-0.052373163,-9.757569313,0.850540161,still
0.024241293,-9.755174637,0.953490853,still
0.005087679,-9.724050522,0.941519797,still
0.005087679,-9.726444244,1.183334231,still
0.005087679,-9.724050522,0.936731398,still
0.005087679,-9.724050522,0.936731398,still
-0.069132574,-9.731232643,1.123479128,still
0.052971713,-9.683348656,1.046864748,still
-0.081103586,-9.724050522,0.994192243,still
-0.152929634,-9.702502251,0.982221246,still
0.120009363,-9.747992516,1.15460372,still
0.120009363,-9.747992516,1.15460372,still
-0.231938288,-9.750386238,0.917577803,still
-0.112228207,-9.685743332,1.015740037,still
-0.057161566,-9.774328232,1.087566137,still
-0.155323833,-9.757569313,1.054047346,still
-0.119410813,-9.755174637,1.006163239,still
-0.085891984,-9.721655846,1.054047346,still
-0.12898761,-9.709685326,0.975038648,still
-0.057161566,-9.752780914,0.994192243,still
-0.057161566,-9.752780914,0.994192243,still
0.041000705,-9.709685326,0.991798043,still
-0.212784678,-9.769539833,0.979827046,still
-0.219967276,-9.731232643,0.852934361,still
-0.114622407,-9.707290649,0.934337199,still
-0.191236854,-9.762357712,0.831386566,still
-0.219967276,-9.695320129,0.843357563,still
-0.205602065,-9.726444244,0.63266778,still
-0.205602065,-9.726444244,0.63266778,still
-0.181660056,-9.759963036,0.898424208,still
-0.368407786,-9.776722908,0.508169293,still
-0.239120901,-9.702502251,0.77871412,still
-0.289399117,-9.769539833,0.596754789,still
-0.198419467,-9.795876503,0.568024337,still
-0.294187546,-9.728838921,0.699705422,still
-0.294187546,-9.728838921,0.699705422,still
-0.164900646,-9.755174637,0.661398232,still
-0.27982232,-9.733627319,0.599148989,still
-0.239120901,-9.709685326,0.821809709,still
-0.22475569,-9.793481827,0.465073675,still
-0.22475569,-9.793481827,0.465073675,still
-0.205602065,-9.743204117,0.647033036,still
-0.270245522,-9.736021042,0.599148989,still
-0.325312167,-9.771934509,0.575206935,still
-0.12898761,-9.764751434,0.63266778,still
-0.174477443,-9.747992516,0.603937387,still
-0.174477443,-9.747992516,0.603937387,still
-0.270245522,-9.728838921,0.486621499,still
-0.09307459,-9.810241699,0.682946026,still
-0.09307459,-9.81742382,0.469862074,still
-0.174477443,-9.81742382,0.469862074,still
-0.071526773,-9.688137054,0.800261915,still
-0.200813666,-9.771934509,0.44592008,still
-0.140958622,-9.819818497,0.563235939,still
-0.179265857,-9.762357712,0.472256273,still
-0.172083244,-9.740809441,0.608725786,still
-0.234332487,-9.767146111,0.508169293,still
-0.234332487,-9.783905029,0.364517212,still
-0.193631068,-9.783905029,0.364517212,still
-0.081103586,-9.795876503,0.536899745,still
0.005087679,-9.810241699,0.460285276,still
-0.162506446,-9.853337288,0.199317291,still
0.206200615,-9.707290649,0.661398232,still
0.206200615,-9.707290649,0.661398232,still
-0.176871657,-9.841365814,0.132279649,still
0.02184709,-9.755174637,0.376488209,still
0.072125323,-9.721655846,0.565630138,still
0.072125323,-9.721655846,0.565630138,still
-0.136170223,-9.738415718,0.268749148,still
-0.318129539,-9.757569313,0.52014029,still
0.170287594,-9.771934509,0.596754789,still
0.170287594,-9.771934509,0.596754789,still
0.251690447,-9.759963036,0.764348865,still
-0.016460137,-9.791088104,0.357334614,still
-0.016460137,-9.791088104,0.469862074,still
-0.059555769,-9.755174637,0.469862074,still
0.036212299,-9.783905029,0.364517212,still
0.048183311,-9.678560257,0.364517212,still
-0.107439801,-9.889249802,0.66858083,still
-0.243909299,-9.683348656,0.613514185,still
-0.243909299,-9.683348656,0.613514185,still
-0.227149889,-9.807847023,0.412401229,still
0.088884741,-9.745597839,0.795473516,still
0.088884741,-9.745597839,0.795473516,still
-0.243909299,-9.783905029,0.347757787,still
-0.054767363,-9.733627319,0.876876354,still
-0.394744009,-9.795876503,0.216076702,still
0.069731124,-9.759963036,0.831386566,still
0.069731124,-9.759963036,0.831386566,still
-0.294187546,-9.759963036,0.474650472,still
-0.136170223,-9.776722908,0.694917023,still
0.134374574,-9.776722908,0.709282279,still
0.134374574,-9.776722908,0.709282279,still
-0.121805012,-9.743204117,0.769137323,still
-0.258274496,-9.733627319,0.620696783,still
-0.258274496,-9.733627319,0.620696783,still
-0.294187546,-9.716867447,0.536899745,still
-0.076315179,-9.750386238,0.675763428,still
-0.174477443,-9.769539833,0.539293945,still
-0.174477443,-9.769539833,0.539293945,still
-0.174477443,-9.752780914,0.4818331,still
-0.054767363,-9.783905029,0.462679476,still
-0.07392098,-9.779116631,0.52014029,still
-0.07392098,-9.779116631,0.52014029,still
-0.090680391,-9.743204117,0.479438901,still
-0.102651395,-9.709685326,0.493804097,still
-0.184054255,-9.757569313,0.546476543,still
-0.088286191,-9.776722908,0.465073675,still
-0.088286191,-9.776722908,0.465073675,still
-0.097862996,-9.8054533,0.386065036,still
-0.176871657,-9.747992516,0.565630138,still
-0.085891984,-9.764751434,0.522534549,still
-0.085891984,-9.764751434,0.522534549,still
-0.057161566,-9.767146111,0.565630138,still
-0.196025267,-9.767146111,0.498592496,still
-0.179265857,-9.726444244,0.572812736,still
-0.179265857,-9.726444244,0.572812736,still
-0.042796355,-9.745597839,0.546476543,still
-0.198419467,-9.759963036,0.52014029,still
-0.164900646,-9.774328232,0.508169293,still
-0.131381825,-9.752780914,0.517746091,still
-0.152929634,-9.747992516,0.536899745,still
-0.152929634,-9.747992516,0.536899745,still
-0.145747036,-9.774328232,0.4818331,still
-0.191236854,-9.776722908,0.532111347,still
-0.191236854,-9.776722908,0.515351892,still
-0.119410813,-9.755174637,0.517746091,still
-0.174477443,-9.733627319,0.524928749,still
-0.150535434,-9.8054533,0.319027364,still
-0.030825347,-9.745597839,0.460285276,still
-0.100257196,-9.800664902,0.529717147,still
-0.27982232,-9.745597839,0.4818331,still
-0.054767363,-9.757569313,0.462679476,still
-0.061949968,-9.745597839,0.568024337,still
-0.210390478,-9.750386238,0.431554854,still
-0.064344168,-9.769539833,0.460285276,still
-0.064344168,-9.769539833,0.460285276,still
-0.131381825,-9.767146111,0.527322948,still
-0.124199212,-9.745597839,0.570418537,still
-0.205602065,-9.776722908,0.457891077,still
-0.205602065,-9.776722908,0.457891077,still
-0.138564423,-9.771934509,0.563235939,still
-0.179265857,-9.743204117,0.637456179,still
-0.251091897,-9.771934509,0.539293945,still
-0.186448455,-9.721655846,0.709282279,still
-0.27982232,-9.709685326,0.453102678,still
-0.2415151,-9.776722908,0.749983668,still
-0.136170223,-9.81742382,0.263960749,still
0.067336924,-9.810241699,0.340575188,still
0.067336924,-9.810241699,0.340575188,still
-0.181660056,-9.788693428,0.280720145,still
-0.04997896,-9.762357712,0.649427235,still
-0.313341141,-9.740809441,0.031723171,still
-0.313341141,-9.740809441,0.031723171,still
0.199018016,-9.8054533,0.16819267,still
-0.447416455,-9.640253067,0.436343253,still
-0.423474431,-9.822212219,-0.047285482,still
-0.344465762,-9.738415718,0.105943426,still
-0.344465762,-9.738415718,0.105943426,still
0.024241293,-9.829395294,-0.332195491,still
-0.193631068,-9.731232643,0.098760821,still
-0.193631068,-9.731232643,0.098760821,still
-0.72514385,-9.685743332,-0.329801291,still
-0.243909299,-9.788693428,-0.190937579,still
-0.461781651,-9.769539833,-0.37289691,still
-0.406715006,-9.740809441,-0.420780957,still
-0.406715006,-9.740809441,-0.420780957,still
-0.287004918,-9.800664902,-0.289099842,still
-0.421080232,-9.757569313,-0.277128845,still
-0.373196185,-9.740809441,-0.195725992,still
-0.373196185,-9.740809441,-0.195725992,still
-0.507271469,-9.774328232,-0.329801291,still
-0.471358448,-9.779116631,-0.152630359,still
-0.471358448,-9.779116631,-0.152630359,still
-0.629375756,-9.747992516,-0.250792623,still
-0.495300472,-9.745597839,-0.162207171,still
-0.473752648,-9.791088104,-0.176572382,still
-0.607827961,-9.752780914,-0.224456415,still
-0.519242465,-9.779116631,-0.214879602,still
-0.430657029,-9.815030098,-0.15023616,still
-0.430657029,-9.815030098,-0.15023616,still
-0.583885968,-9.781511307,0.014963761,still
-0.579097509,-9.752780914,-0.032920275,still
-0.267851323,-9.774328232,0.067636199,still
-0.267851323,-9.774328232,0.067636199,still
-0.504877269,-9.800664902,-0.064044893,still
-0.490512073,-9.812635422,-0.047285482,still
-0.294187546,-9.714473724,0.144250646,still
-0.392349809,-9.779116631,-0.078410104,still
-0.368407786,-9.767146111,-0.030526072,still
-0.394744009,-9.755174637,0.134673849,still
-0.394744009,-9.755174637,0.134673849,still
-0.406715006,-9.776722908,0.091578215,still
-0.461781651,-9.750386238,0.196923092,still
-0.406715006,-9.791088104,0.110731825,still
-0.27982232,-9.786299706,0.077213004,still
-0.27982232,-9.786299706,0.077213004,still
-0.454599053,-9.774328232,0.201711491,still
-0.416291833,-9.757569313,0.177769482,still
-0.35404259,-9.750386238,0.153827459,still
-0.35404259,-9.750386238,0.153827459,still
-0.344465762,-9.807847023,-0.001795651,still
-0.303764343,-9.767146111,0.16579847,still
-0.308552742,-9.819818497,0.213682503,still
-0.308552742,-9.819818497,0.213682503,still
-0.287004918,-9.769539833,0.072424598,still
-0.284610718,-9.752780914,0.151433259,still
-0.284610718,-9.752780914,0.151433259,still
-0.289399117,-9.783905029,0.129885435,still
-0.272639722,-9.740809441,0.218470901,still
-0.291793346,-9.750386238,0.218470901,still
-0.291793346,-9.750386238,0.218470901,still
-0.248697698,-9.798270226,0.105943426,still
-0.231938288,-9.738415718,0.156221658,still
-0.231938288,-9.738415718,0.156221658,still
-0.294187546,-9.762357712,0.230441913,still
-0.047584757,-9.755174637,0.429160655,still
-0.275033921,-9.774328232,0.127491236,still
0.009876082,-9.786299706,0.271143347,still
0.009876082,-9.786299706,0.271143347,still
-0.12898761,-9.774328232,0.10115502,still
-0.131381825,-9.800664902,0.129885435,still
-0.337283164,-9.685743332,0.108337626,still
-0.337283164,-9.685743332,0.108337626,still
-0.179265857,-9.767146111,0.20410569,still
-0.318129539,-9.728838921,0.350151986,still
-0.272639722,-9.781511307,-0.006584055,still
-0.272639722,-9.781511307,-0.006584055,still
-0.289399117,-9.781511307,0.362123013,still
-0.418686032,-9.8054533,0.072424598,still
-0.313341141,-9.795876503,0.292691171,still
-0.313341141,-9.795876503,0.292691171,still
-0.308552742,-9.724050522,0.240018725,still
0.000299275,-9.827000618,0.237624526,still
-0.468964249,-9.695320129,0.426766455,still
-0.12898761,-9.781511307,0.110731825,still
-0.090680391,-9.781511307,0.16579847,still
-0.119410813,-9.738415718,0.44592008,still
-0.064344168,-9.745597839,0.433949053,still
-0.155323833,-9.803058624,0.524928749,still
-0.155323833,-9.803058624,0.524928749,still
-0.952593029,-10.480617523,0.529717147,still
-0.038007952,-7.95234108,0.970250249,still
-0.076315179,-10.123882294,0.55844754,still
-0.076315179,-10.123882294,0.55844754,still
-0.624587357,-9.829395294,0.788290918,still
-0.916679978,-9.84376049,0.048482586,still
-0.629375756,-9.676166534,0.66858083,still
-0.629375756,-9.676166534,0.66858083,still
-0.174477443,-9.661801338,0.347757787,still
-0.38995561,-9.759963036,0.4818331,still
-0.536001921,-9.764751434,0.546476543,still
-0.473752648,-9.664195061,0.510563493,still
-0.473752648,-9.664195061,0.510563493,still
0.057760116,-9.700108528,0.639850378,still
-0.239120901,-9.728838921,0.347757787,still
-0.239120901,-9.728838921,0.347757787,still
-0.445022255,-9.874884605,0.675763428,still
-0.665288806,-9.721655846,0.654215634,still
-0.890343785,-9.810241699,0.460285276,still
-0.239120901,-9.724050522,0.886453152,still
-0.239120901,-9.724050522,0.886453152,still
-0.662894607,-9.649829865,0.608725786,still
-0.375590384,-9.831789017,0.690128624,still
-0.579097509,-9.716867447,0.510563493,still
-0.200813666,-9.743204117,0.498592496,still
-0.363619387,-9.712079048,0.659004033,still
-0.571914911,-9.774328232,0.515351892,still
-0.571914911,-9.774328232,0.515351892,still
-0.435445428,-9.771934509,0.465073675,still
-0.375590384,-9.781511307,0.553659141,still
-0.416291833,-9.776722908,0.493804097,still
-0.416291833,-9.736021042,0.644638836,still
-0.437839627,-9.736021042,0.644638836,still
-0.468964249,-9.757569313,0.414795458,still
-0.334888965,-9.750386238,0.565630138,still
-0.334888965,-9.750386238,0.565630138,still
-0.406715006,-9.750386238,0.608725786,still
-0.42826283,-9.795876503,0.376488209,still
-0.411503404,-9.733627319,0.704493821,still
-0.296581745,-9.779116631,0.505775094,still
-0.296581745,-9.779116631,0.505775094,still
-0.440233827,-9.745597839,0.436343253,still
-0.303764343,-9.747992516,0.517746091,still
-0.320523739,-9.767146111,0.328604192,still
-0.320523739,-9.767146111,0.328604192,still
-0.251091897,-9.733627319,0.431554854,still
-0.308552742,-9.781511307,0.419583857,still
-0.342071563,-9.762357712,0.342969388,still
-0.342071563,-9.762357712,0.342969388,still
-0.337283164,-9.750386238,0.496198297,still
-0.31573534,-9.769539833,0.359728813,still
-0.270245522,-9.757569313,0.359728813,still
-0.358830988,-9.750386238,0.421978056,still
-0.349254161,-9.747992516,0.402824432,still
-0.349254161,-9.747992516,0.402824432,still
-0.184054255,-9.726444244,0.479438901,still
-0.433051229,-9.779116631,0.065242,still
-0.066738375,-9.759963036,0.37169981,still
-0.440233827,-9.759963036,0.33578679,still
-0.31573534,-9.781511307,0.362123013,still
-0.191236854,-9.764751434,0.424372256,still
-0.373196185,-9.759963036,0.37169981,still
-0.380378783,-9.84376049,0.115520231,still
-0.342071563,-9.671378136,0.649427235,still
-0.052373163,-9.719262123,0.146644861,still
-0.559943914,-9.791088104,0.33578679,still
-0.593462765,-9.721655846,0.644638836,still
-0.248697698,-9.750386238,0.240018725,still
-0.397138208,-9.743204117,0.515351892,still
-0.423474431,-9.781511307,0.340575188,still
-0.423474431,-9.781511307,0.340575188,still
-0.289399117,-9.747992516,0.287902743,still
-0.27742812,-9.733627319,0.565630138,still
-0.540790319,-9.8054533,0.228047714,still
-0.318129539,-9.771934509,0.457891077,still
-0.318129539,-9.771934509,0.457891077,still
-0.452204853,-9.745597839,0.544082344,still
-0.370801985,-9.769539833,0.393247634,still
-0.344465762,-9.759963036,0.489015698,still
-0.344465762,-9.759963036,0.489015698,still
-0.476146877,-9.731232643,0.548870742,still
-0.476146877,-9.810241699,0.436343253,still
-0.509665668,-9.743204117,0.493804097,still
-0.509665668,-9.743204117,0.493804097,still
-0.313341141,-9.755174637,0.400430232,still
-0.313341141,-9.755174637,0.400430232,still
-0.547972918,-9.745597839,0.390853435,still
-0.519242465,-9.757569313,0.271143347,still
-0.377984583,-9.740809441,0.539293945,still
-0.377984583,-9.740809441,0.539293945,still
-0.607827961,-9.781511307,0.546476543,still
-0.607827961,-9.781511307,0.546476543,still
-0.404320806,-9.740809441,0.378882408,still
-0.452204853,-9.724050522,0.328604192,still
-0.452204853,-9.724050522,0.328604192,still
-0.504877269,-9.702502251,0.635061979,still
-0.440233827,-9.795876503,0.352546215,still
-0.440233827,-9.795876503,0.352546215,still
-0.308552742,-9.829395294,0.378882408,still
-0.294187546,-9.81742382,0.223259315,still
-0.236726686,-9.728838921,0.230441913,still
-0.579097509,-9.783905029,0.232836112,still
-0.579097509,-9.783905029,0.232836112,still
-0.219967276,-9.736021042,0.352546215,still
-0.298975945,-9.88206768,0.218470901,still
-0.298975945,-9.88206768,0.218470901,still
-0.085891984,-9.877279282,0.263960749,still
-0.595856965,-9.659406662,-0.164601371,still
-0.595856965,-9.659406662,-0.164601371,still
-0.445022255,-9.688137054,-0.427963555,still
