x,y,z
0.658704758,-9.989806175,-0.641047478
-1.28059864,-11.90516758,-1.615487576
-0.543184519,-11.206061363,-0.315436065
-0.543184519,-11.206061363,-0.315436065
4.233247757,-12.352883339,2.718017578
4.233247757,-12.352883339,2.718017578
1.898901224,-9.022548676,4.98772049
-1.053149462,-8.119935036,2.722805977
-3.832817554,-7.25083971,1.173757434
-3.832817554,-7.25083971,1.173757434
5.74638319,-16.274585724,-3.617040157
5.74638319,-16.274585724,-3.617040157
-3.03076005,-12.151770592,3.517680883
-3.03076005,-12.151770592,3.517680883
-2.80570507,-8.56046772,1.130661726
-2.80570507,-8.56046772,1.130661726
-0.598251164,-9.252392769,0.857722759
-2.018012762,-9.419986725,-1.395220995
-1.529595613,-11.895590782,-6.545148849
-1.529595613,-11.895590782,-6.545148849
6.213252544,-14.933833122,-12.202647209
1.02262342,-15.611392021,5.172074318
1.166275501,-8.826224327,-3.068768024
-0.641346753,-5.797559261,3.38599968
-0.641346753,-16.073472977,-13.675081253
-3.547907591,-14.90510273,5.524022102
1.810315728,-8.486248016,2.018910646
1.810315728,-8.486248016,2.018910646
3.196558475,-10.945093155,1.518522382
-0.98371762,-7.849390507,1.573589087
-0.823306084,-8.672995567,1.82258606
-0.823306084,-8.672995567,1.82258606
-0.679654002,-7.775169849,-0.322618693
-0.679654002,-7.775169849,-0.322618693
-3.423409224,-5.191826344,2.349310398
-3.423409224,-5.191826344,2.349310398
6.438307762,-20.885818481,-9.791686058
6.438307762,-20.885818481,-9.791686058
-3.167229652,-10.15021801,3.218405724
-3.10737443,-6.451176643,0.431554854
-0.569520712,-9.556455612,1.944690347
-1.180042148,-10.775104523,1.683722377
-0.184054255,-9.357737541,1.030105233
-0.184054255,-9.357737541,1.030105233
-0.406715006,-11.536460876,-7.598597527
3.447949648,-14.895525932,1.056441545
-2.085050344,-15.221137047,4.879981518
-2.085050344,-15.221137047,4.879981518
-3.634099007,-7.595604897,-0.528520048
-3.634099007,-7.595604897,-0.528520048
-0.897526383,-3.434482336,1.592742682
-0.897526383,-3.434482336,1.592742682
0.318728089,-12.644976616,-4.268262863
0.318728089,-12.644976616,-4.268262863
-4.821622849,-4.715380192,-2.094327927
-4.821622849,-4.715380192,-2.094327927
0.584484518,-8.155848503,-0.277128845
0.584484518,-8.155848503,-0.277128845
-3.002029657,-14.165294647,5.425859451
-0.052373163,-7.770381451,0.943913996
0.843058288,-10.921151161,1.609502077
3.603572845,-10.686519623,1.425148606
4.738424301,-9.501389503,-0.360925913
-0.413897634,-13.45661068,-11.996746063
-0.413897634,-13.45661068,-11.996746063
-5.791274548,-16.772579193,3.747524261
-5.791274548,-16.772579193,3.747524261
-1.455375314,-4.83509016,0.761954665
-1.455375314,-4.83509016,0.761954665
-2.484882116,-4.159925461,3.057994127
-2.484882116,-4.159925461,3.057994127
7.692869186,-18.503587723,-11.259331703
7.692869186,-18.503587723,-11.259331703
-5.752967358,-12.52766037,4.71957016
-5.752967358,-12.52766037,4.71957016
-2.276586533,-6.376956463,0.536899745
-2.276586533,-6.376956463,0.536899745
-0.155323833,-8.052897453,0.431554854
-0.155323833,-8.052897453,0.431554854
1.221342087,-10.109517097,1.508945584
0.510264218,-10.595540047,1.386841297
4.118326187,-10.545261383,-4.964975834
3.033752918,-12.771868706,0.934337199
-3.562272787,-14.519636154,3.814561844
-3.562272787,-14.519636154,3.814561844
-5.094562054,-5.910087109,-0.427963555
-5.094562054,-5.910087109,-0.427963555
0.656310558,-5.658695698,1.714846969
0.191835418,-4.985925198,1.530493379
-2.008435965,-11.258733749,-7.859565735
-3.576637983,-2.206256866,2.828150749
-3.576637983,-2.206256866,2.828150749
-1.417068124,-6.453570843,-0.844554663
-1.417068124,-6.453570843,-0.844554663
0.843058288,-12.59230423,4.056376457
0.843058288,-12.59230423,4.056376457
0.653916359,-10.633847237,1.978209138
2.004245996,-10.511742592,2.375646591
1.520617366,-10.293869972,1.935113549
3.512593269,-11.093533516,-1.696890473
3.512593269,-11.093533516,-1.696890473
-2.489670515,-17.196353912,3.816956043
-1.613392711,-4.193444252,2.52648139
-1.613392711,-4.193444252,2.52648139
3.823839426,-17.083826065,-11.398195267
-5.18314743,-7.428010941,0.139462247
-0.272639722,-7.123947144,1.508945584
-0.272639722,-7.123947144,1.508945584
0.653916359,-9.472659111,0.584783792
0.653916359,-9.472659111,0.584783792
0.79756844,-9.738415718,-0.018555064
0.79756844,-9.738415718,-0.018555064
1.187823296,-12.601881027,-1.728015065
3.072060108,-10.480617523,-0.624288082
3.072060108,-10.480617523,-0.624288082
0.438438177,-12.570755959,-2.429516077
0.438438177,-12.570755959,-2.429516077
-2.951751471,-10.415974617,2.74914217
-0.03321955,-8.517372131,-1.309029818
-1.582268,-5.246892929,1.628655672
-3.241449833,-4.885368347,1.892017841
3.986645222,-10.617087364,-5.592256546
3.986645222,-10.617087364,-5.592256546
-2.190395355,-5.479130745,2.021304846
-2.190395355,-5.479130745,2.021304846
-0.895132184,-10.672154427,1.042076349
1.075295806,-9.728838921,0.285508543
-0.456993252,-8.155848503,0.500986695
-1.168071151,-9.762357712,1.109113932
-1.376366735,-10.372879028,1.3748703
-1.376366735,-10.372879028,1.3748703
0.579696059,-10.346542358,-0.861314058
3.081636906,-12.747926712,-2.003348351
-1.441010118,-12.917915344,-0.799064815
-1.441010118,-12.917915344,-0.799064815
-3.421015024,-7.863755703,-2.046443939
-3.421015024,-7.863755703,-2.046443939
-1.555931807,-5.675455093,1.475426793
-1.555931807,-5.675455093,1.475426793
-1.120187163,-6.678625584,-1.184531331
-1.120187163,-6.678625584,-1.184531331
-1.285387039,-12.781445503,-6.79654026
-4.100968361,-8.306682587,-5.611410141
-3.907037973,-9.910798073,5.014056683
-0.705990255,-11.660959244,2.904765129
-0.705990255,-11.660959244,2.904765129
0.062548518,-9.185355186,1.650203466
1.104026318,-9.355342865,0.053270988
1.104026318,-9.355342865,0.053270988
3.462314844,-11.66335392,-0.916380703
0.256478846,-14.64892292,-9.590573311
0.256478846,-14.64892292,-9.590573311
-7.644386768,-11.71363163,4.750694752
-7.644386768,-11.71363163,4.750694752
-1.28299284,-5.084087372,-1.407191992
-1.520018816,-5.452794552,0.675763428
-1.520018816,-5.452794552,0.675763428
-0.691624999,-10.664971352,3.639785051
-0.691624999,-10.664971352,3.639785051
0.232536837,-8.708909035,-4.4190979
-0.344465762,-9.8940382,-0.310647666
0.048183311,-9.858125687,-0.140659347
1.496675372,-12.34809494,0.919972003
3.131915092,-16.140510559,-5.082291603
2.325069189,-12.618639946,-10.349534988
-2.645293713,-13.842077255,3.79061985
-2.829647064,-6.338648796,0.151433259
-1.630152106,-5.175066948,2.753930569
1.80313313,-17.354370117,-15.090054512
-8.886977196,-13.16212368,2.00693965
-8.886977196,-13.16212368,2.00693965
0.661098957,-11.055226326,5.437830448
0.170287594,-10.131064415,-1.632246971
1.039382815,-9.039308548,-0.74399817
1.039382815,-9.039308548,-0.74399817
-0.579097509,-10.717643738,-0.267552048
1.527799964,-12.175712585,-0.602740288
1.527799964,-12.175712585,-0.602740288
1.216553688,-14.162899971,-7.538742542
-5.247790813,-11.814188004,2.617460966
-5.247790813,-11.814188004,2.617460966
-1.539172411,-4.882974148,1.391629696
-1.539172411,-4.882974148,1.391629696
-1.816899776,-5.61320591,1.824980259
-1.816899776,-5.61320591,1.824980259
-2.827252865,-6.144718647,-6.095038891
-2.827252865,-6.144718647,-6.095038891
-1.828870773,-9.601945877,1.425148606
-1.828870773,-9.601945877,1.425148606
0.946008921,-15.879542351,3.958214045
0.946008921,-15.879542351,3.958214045
-0.64852941,-8.876502991,0.972644448
-0.751480043,-9.712079048,1.125873327
0.098461546,-9.822212219,0.807444513
1.939602613,-11.49575901,-1.457470298
1.233313203,-9.906009674,-2.64020586
1.233313203,-9.906009674,-2.64020586
-1.807322979,-12.314576149,-4.816535473
-2.946963072,-11.615469933,0.086789809
-3.200748444,-10.511742592,0.017357962
-0.042796355,-5.570110321,0.426766455
-0.042796355,-5.570110321,0.426766455
-1.948580861,-5.917269707,0.591966391
-1.948580861,-5.917269707,0.591966391
0.929249525,-12.367248535,-7.821258545
0.929249525,-12.367248535,-7.821258545
-6.720224857,-8.826224327,-1.481412292
-1.323694229,-8.503006935,2.835333347
-1.323694229,-8.503006935,2.835333347
-0.823306084,-8.526948929,-0.619499683
0.615609109,-9.168595314,0.828992367
0.615609109,-9.168595314,0.828992367
2.894889116,-11.210849762,-0.842160463
2.894889116,-11.210849762,-0.842160463
1.204582691,-12.106281281,-5.69281292
-0.98611182,-13.894749641,3.558382273
1.345840573,-7.554903507,0.876876354
1.345840573,-7.554903507,0.876876354
