x,y,z
1.934814215,-1.679532528,6.369174957
-9.677063942,-6.09444046,-2.767098665
3.775955439,-10.679336548,1.556829691
7.106289864,-12.005723953,-2.872443438
1.889324427,-8.206126213,-2.520495892
1.889324427,-8.206126213,-2.520495892
-3.128922462,-10.930727959,-3.775057554
-3.128922462,-10.930727959,-3.775057554
-5.764938354,-15.089456558,2.981379747
-5.764938354,-10.550049782,11.162366867
-5.403413773,-10.942698479,0.4818331
10.855609894,-18.618509293,-5.005677223
10.855609894,-18.618509293,-5.005677223
3.024176121,-3.355473757,-2.941875219
3.024176121,-3.355473757,-2.941875219
6.244377136,-5.938817501,0.833780766
-2.006041765,-16.291345596,3.646967649
-2.006041765,-16.291345596,3.646967649
3.091213703,-7.167042732,-2.077568531
3.091213703,-7.167042732,-2.077568531
1.367388487,-9.671378136,-3.90434432
-0.840065539,-10.624270439,-3.114257813
-1.922244668,-9.463082314,-2.115875721
-0.737114847,-9.307458878,-0.533308446
-5.271732807,-10.162189484,8.744223595
-5.271732807,-10.162189484,8.744223595
-5.877465725,-11.292252541,-0.190937579
-5.877465725,-11.292252541,-0.190937579
6.965032101,-10.832565308,-6.497264862
6.965032101,-10.832565308,-6.497264862
0.409707755,-5.814318657,6.570288181
0.409707755,-5.814318657,6.570288181
6.127061367,-6.412869453,-1.162983418
-8.647557259,-14.634557724,0.568024337
2.899677515,-9.333795547,-1.89560914
0.795174241,-10.147824287,-2.812588453
-0.562338114,-10.363302231,-2.056020737
-0.057161566,-12.036849022,1.616684675
-1.189618945,-9.977835655,2.969408751
-7.227795601,-9.240421295,0.33578679
-7.227795601,-9.240421295,0.33578679
7.003339291,-17.787721634,-8.288127899
7.003339291,-17.787721634,-8.288127899
1.561318755,-6.443994045,4.726752758
4.005798817,-7.404068947,2.315791607
-1.903091073,-16.047136307,18.938734055
1.350629091,-6.293159008,-0.308253467
1.350629091,-6.293159008,-0.308253467
2.116773605,-8.048109055,-9.355941772
-5.544672012,-14.931438446,-3.82772994
-5.544672012,-14.931438446,-3.82772994
-0.895132184,-18.302474976,0.16579847
-0.895132184,-18.302474976,0.16579847
4.625896931,-4.207809448,0.766743124
4.625896931,-4.207809448,0.766743124
5.487809658,-5.957971096,-3.712808371
-11.733683586,-18.778921127,4.858433723
6.462249756,-11.395202637,2.907159328
3.40245986,-10.056844711,-2.520495892
3.40245986,-10.056844711,-2.520495892
0.108038351,-8.052897453,-0.995389342
-0.081103586,-11.009736061,-2.956240654
-0.902314782,-9.197325706,-3.619434357
0.519841015,-11.634623528,0.675763428
-0.813729286,-12.091916084,-0.257975221
-7.048230648,-10.126276016,2.203263998
7.340921879,-23.227348328,-3.521272182
2.006640196,-3.482366323,1.343745708
2.006640196,-3.482366323,1.343745708
5.732017994,-5.620388508,-4.670488834
-20.838832855,-22.159534454,2.665344954
8.576330185,-10.794258118,-0.995389342
8.576330185,-10.794258118,-0.995389342
4.384082794,-13.291410446,-4.737526417
4.384082794,-13.291410446,-4.737526417
1.554136157,-7.777564049,1.461061597
1.554136157,-7.777564049,1.461061597
-0.490512073,-10.126276016,-1.82138896
-0.193631068,-9.81742382,-1.955464244
0.752078593,-8.198944092,-1.117493629
0.445620805,-7.851784706,-2.424727678
1.862988234,-18.663999557,-1.78308177
1.862988234,-18.663999557,-1.78308177
0.409707755,-10.236409187,-1.237203717
-0.294187546,-6.975506783,7.176021099
0.957979977,-7.478289127,-1.632246971
-4.47446394,-7.73446846,3.4554317
-4.47446394,-7.73446846,3.4554317
-6.959645271,-10.425551414,2.435501575
1.187823296,-6.453570843,-0.451905578
1.187823296,-6.453570843,-0.451905578
6.277895927,-12.628216743,-2.654571056
6.277895927,-12.628216743,-2.654571056
2.06170702,-9.573215485,-1.306635618
-3.720290184,-12.872425079,-3.363254786
-3.526359797,-14.720748901,1.954267144
-3.526359797,-14.720748901,1.954267144
-5.377077579,-8.299500465,1.829768658
-5.377077579,-8.299500465,1.829768658
12.20354557,-27.017368317,-9.140463829
2.190993786,-4.267664433,2.627037764
-1.960551858,-11.165359497,3.520075083
4.783914089,-22.382194519,-3.502118587
1.190217495,-3.226186752,-0.071227498
0.821510434,-7.210138321,-0.605134487
0.821510434,-7.210138321,-0.605134487
-2.475305319,-12.103886604,-2.745550871
-2.475305319,-12.103886604,-2.745550871
6.304232121,-22.200235367,-2.132635117
6.459855556,-8.033743858,-2.027290344
-13.536517143,-14.869189262,-0.614711285
3.462314844,-2.627636433,-1.342548609
4.343380928,-13.454216003,-2.78625226
4.343380928,-13.454216003,-2.78625226
0.079307929,-12.362460136,-4.20601368
-2.082656145,-7.8757267,-0.904409707
-2.082656145,-7.8757267,-0.904409707
-6.284480095,-9.680954933,12.036250114
-6.284480095,-9.680954933,12.036250114
-5.324405193,-15.79574585,-1.007360339
-5.324405193,-15.79574585,-1.007360339
9.177274704,-9.197325706,-3.19326663
9.177274704,-9.197325706,-3.19326663
5.444714069,-5.87896204,-0.715267777
-17.57793045,-12.393585205,5.229535103
-17.57793045,-12.393585205,5.229535103
4.14466238,-3.951629877,-5.237914562
4.14466238,-3.951629877,-5.237914562
2.171840191,-6.558915615,-2.113481522
2.171840191,-6.558915615,-2.113481522
-3.169623852,-10.688913345,-2.913144827
-3.169623852,-10.688913345,-2.913144827
-0.081103586,-10.064026833,2.86166954
2.588431358,-12.726379395,0.589572191
2.588431358,-12.726379395,0.589572191
-4.488829136,-14.584280014,0.924760401
-4.488829136,-14.584280014,0.924760401
0.969950974,-21.297620773,-0.29867667
0.969950974,-21.297620773,-0.29867667
0.258873045,-8.538920403,2.947860956
4.381688595,-5.505466938,-4.253897667
4.381688595,-5.505466938,-4.253897667
-14.810232162,-14.0527668,11.248558044
2.25084877,-10.207678795,3.038840532
2.25084877,-10.207678795,3.038840532
5.040093899,-10.720038414,-3.995324135
-0.816123486,-6.956353188,-1.795052767
